Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
2.0;11.0;4;Laptop & Accessory;3;Married;2;0;4.0;186.02.00;0
1.0;10.0;3;Laptop & Accessory;2;Married;3;1;5.0;171.47.00;0
1.0;7.0;3;Mobile;1;Married;2;0;2.0;127.06.00;0
3.0;11.0;4;Laptop & Accessory;3;Married;6;0;2.0;168.35.00;0
16.0;8.0;4;Fashion;1;Married;1;0;9.0;201.69;1
14.0;13.0;3;Laptop & Accessory;3;Single;7;0;1.0;150.03.00;0
10.0;10.0;3;Phone;2;Married;5;0;8.0;00.00;0
18.0;11.0;3;Mobile;1;Single;6;0;3.0;134.52.00;0
20.0;10.0;3;Laptop & Accessory;2;Single;2;1;7.0;141.63;0
1.0;11.0;4;Laptop & Accessory;3;Married;2;1;3.0;171.14.00;1
8.0;11.0;3;Laptop & Accessory;1;Single;3;0;2.0;124.05.00;0
21.0;6.0;1;Grocery;2;Single;3;0;1.0;268.85;0
2.0;8.0;3;Grocery;1;Married;8;0;3.0;221.69;1
1.0;16.0;3;Phone;4;Married;2;0;0.0;11.052.000.000.000.000;0
8.0;7.0;4;Laptop & Accessory;3;Married;3;0;10.0;188.06.00;0
16.0;11.0;4;Fashion;5;Married;5;1;1.0;256.91;0
1.0;8.0;4;Phone;5;Single;2;0;7.0;153.67;0
1.0;11.0;5;Laptop & Accessory;4;Divorced;2;0;7.0;165.49.00;0
8.0;23.0;3;Fashion;3;Married;9;0;8.0;207.39.00;0
8.0;16.0;4;Grocery;1;Married;9;0;2.0;23.602.999.999.999.900;0
3.0;10.0;5;Fashion;3;Married;3;0;8.0;24.435.000.000.000.000;0
12.0;15.0;3;Others;1;Single;3;0;3.0;294.31.00;0
3.0;13.0;3;Mobile;4;Single;1;0;2.0;129.83;0
8.0;11.0;4;Grocery;2;Single;8;0;9.0;267.75;0
8.0;7.0;4;Grocery;1;Married;11;0;4.0;298.99;0
8.0;10.0;3;Laptop & Accessory;3;Married;1;1;2.0;140.35.00;0
1.0;17.0;4;Laptop & Accessory;3;Married;3;1;4.0;167.06.00;0
9.0;11.0;3;Laptop & Accessory;4;Single;9;0;7.0;159.14.00;0
14.0;15.0;4;Laptop & Accessory;3;Divorced;5;1;4.0;192.96;1
21.0;11.0;4;Laptop & Accessory;2;Single;3;1;8.0;166.63;0
4.0;11.0;4;Laptop & Accessory;1;Married;1;0;8.0;155.82;0
13.0;9.0;4;Mobile;3;Married;2;1;2.0;12.683.000.000.000.000;1
14.0;11.0;5;Fashion;5;Married;6;1;1.0;23.354.000.000.000.000;1
8.0;11.0;3;Laptop & Accessory;3;Single;4;0;3.0;148.69;0
14.0;16.0;4;Fashion;3;Single;11;0;14.0;259.99;0
2.0;11.0;4;Phone;5;Single;2;0;4.0;137.85;0
1.0;11.0;5;Phone;2;Single;3;1;2.0;148.89;1
1.0;17.0;2;Phone;3;Single;3;0;3.0;160.05.00;0
4.0;13.0;4;Fashion;1;Married;10;0;3.0;215.57.00;0
8.0;11.0;2;Laptop & Accessory;1;Single;3;0;8.0;178.37.00;0
14.0;12.0;5;Fashion;5;Married;7;1;3.0;229.75;0
0.0;11.0;3;Laptop & Accessory;3;Married;6;0;0.0;143.06.00;0
8.0;11.0;3;Laptop & Accessory;2;Divorced;2;1;7.0;140.14.00;0
16.0;10.0;2;Laptop & Accessory;2;Divorced;4;1;4.0;177.31.00;0
19.0;7.0;5;Fashion;3;Married;5;0;5.0;23.248.000.000.000.000;0
8.0;11.0;3;Mobile;1;Single;10;0;2.0;12.200.999.999.999.900;0
1.0;11.0;4;Phone;4;Married;2;1;2.0;155.58.00;0
4.0;9.0;6;Laptop & Accessory;1;Single;4;0;3.0;185.91;0
8.0;7.0;6;Fashion;1;Married;5;0;1.0;23.382.999.999.999.900;0
11.0;13.0;4;Laptop & Accessory;1;Married;6;0;2.0;190.02.00;0
9.0;7.0;5;Laptop & Accessory;5;Single;2;0;9.0;168.12.00;0
14.0;16.0;4;Others;1;Married;4;0;6.0;291.41.00;0
0.0;11.0;3;Mobile;3;Single;2;0;2.0;134.47.00;0
0.0;11.0;4;Laptop & Accessory;5;Single;6;0;1.0;166.96;1
2.0;8.0;4;Phone;5;Single;3;1;0.0;136.46.00;1
2.0;11.0;4;Laptop & Accessory;5;Married;9;1;1.0;191.73;1
8.0;11.0;3;Laptop & Accessory;1;Married;4;1;8.0;154.15.00;0
2.0;6.0;3;Fashion;2;Divorced;2;0;1.0;179.18.00;0
0.0;9.0;1;Laptop & Accessory;1;Married;2;1;4.0;146.47.00;0
23.0;14.0;3;Phone;4;Married;8;0;2.0;138.75;0
2.0;8.0;3;Mobile;4;Married;1;0;4.0;127.03.00;0
0.0;11.0;3;Laptop & Accessory;3;Married;1;1;2.0;146.14.00;1
15.0;8.0;3;Grocery;5;Married;1;0;7.0;276.65;0
8.0;14.0;4;Fashion;1;Married;5;1;12.0;203.77;0
7.0;9.0;4;Laptop & Accessory;1;Married;4;1;1.0;181.03.00;0
16.0;13.0;3;Fashion;5;Divorced;9;0;0.0;199.85;0
13.0;20.0;5;Grocery;4;Married;8;1;3.0;296.23.00;0
13.0;20.0;3;Laptop & Accessory;5;Married;2;0;2.0;146.39.00;0
19.0;20.0;3;Phone;4;Divorced;10;1;3.0;149.63;1
9.0;13.0;6;Laptop & Accessory;2;Single;3;0;9.0;191.46.00;0
8.0;6.0;3;Laptop & Accessory;3;Married;2;0;9.0;163.06.00;0
8.0;15.0;3;Mobile;2;Single;2;0;1.0;122.88;0
16.0;11.0;4;Fashion;5;Divorced;5;1;1.0;256.91;0
4.0;8.0;3;Fashion;3;Married;2;1;6.0;198.52.00;0
10.0;15.0;4;Laptop & Accessory;1;Married;6;0;8.0;175.79;0
1.0;12.0;4;Phone;3;Single;3;1;3.0;159.41.00;1
9.0;13.0;1;Laptop & Accessory;5;Married;3;0;13.0;146.39.00;0
0.0;11.0;4;Laptop & Accessory;3;Married;4;1;1.0;159.16.00;1
8.0;9.0;3;Grocery;3;Divorced;4;1;3.0;275.84;0
17.0;11.0;3;Laptop & Accessory;2;Single;2;0;17.0;145.41.00;0
1.0;11.0;5;Laptop & Accessory;3;Married;5;1;2.0;184.16.00;1
13.0;11.0;3;Fashion;1;Married;5;0;1.0;203.22.00;0
2.0;14.0;4;Laptop & Accessory;1;Married;2;1;2.0;150.56.00;0
1.0;15.0;4;Phone;1;Single;3;0;5.0;159.45.00;0
16.0;20.0;3;Grocery;5;Divorced;7;0;0.0;271.59.00;0
5.0;9.0;3;Laptop & Accessory;5;Married;2;0;3.0;167.25.00;0
0.0;11.0;3;Mobile;1;Single;1;1;2.0;12.378.999.999.999.900;0
5.0;8.0;3;Mobile;1;Single;1;0;6.0;130.68;0
0.0;11.0;4;Mobile;3;Married;2;1;3.0;128.14.00;0
16.0;11.0;4;Laptop & Accessory;3;Married;4;0;3.0;177.65;0
4.0;6.0;3;Laptop & Accessory;1;Single;9;1;5.0;159.93;1
8.0;13.0;3;Laptop & Accessory;1;Married;2;1;9.0;152.04.00;0
0.0;13.0;3;Mobile;4;Single;2;0;0.0;12.678.999.999.999.900;1
11.0;7.0;4;Phone;1;Single;3;0;8.0;146.15.00;0
11.0;9.0;3;Mobile;3;Divorced;4;0;2.0;128.21.00;0
8.0;22.0;5;Mobile;5;Married;2;1;0.0;123.07.00;1
0.0;14.0;4;Phone;3;Single;2;1;2.0;139.89;1
8.0;10.0;4;Laptop & Accessory;4;Married;3;0;10.0;179.33.00;0
5.0;7.0;6;Laptop & Accessory;5;Married;3;0;8.0;175.03.00;0
6.0;9.0;4;Laptop & Accessory;4;Married;2;0;7.0;179.07.00;0
9.0;10.0;4;Laptop & Accessory;1;Single;2;0;8.0;158.01.00;0
12.0;13.0;5;Phone;3;Married;3;0;5.0;162.02.00;0
0.0;11.0;3;Mobile;2;Married;2;0;2.0;128.86;0
0.0;6.0;3;Laptop & Accessory;4;Married;1;1;4.0;163.49.00;0
14.0;7.0;3;Mobile;1;Married;4;0;0.0;127.82;0
2.0;7.0;3;Phone;1;Married;2;0;2.0;137.06.00;0
4.0;11.0;3;Phone;2;Divorced;1;1;3.0;148.21.00;0
1.0;9.0;2;Laptop & Accessory;2;Divorced;3;0;4.0;179.72;0
5.0;14.0;4;Laptop & Accessory;4;Married;2;1;9.0;152.28.00;0
1.0;7.0;5;Phone;5;Single;8;0;8.0;148.62;1
6.0;20.0;5;Phone;4;Married;3;0;3.0;159.00.00;0
0.0;7.0;5;Laptop & Accessory;4;Single;7;0;0.0;167.35.00;1
17.0;6.0;1;Laptop & Accessory;5;Married;3;0;2.0;150.33.00;0
18.0;6.0;3;Fashion;4;Married;2;0;7.0;174.41.00;0
17.0;10.0;6;Others;2;Divorced;5;0;8.0;322.04.00;0
15.0;16.0;4;Others;3;Married;4;0;12.0;319.19.00;0
8.0;21.0;4;Laptop & Accessory;1;Married;6;0;8.0;174.36.00;0
13.0;11.0;4;Laptop & Accessory;1;Married;4;0;3.0;166.27.00;0
1.0;9.0;4;Phone;5;Married;3;1;1.0;145.74;1
3.0;11.0;4;Phone;1;Married;10;0;3.0;137.61;0
11.0;8.0;3;Mobile;3;Divorced;7;1;1.0;130.57.00;0
1.0;9.0;5;Phone;1;Single;3;0;1.0;150.64;1
0.0;10.0;3;Fashion;5;Single;1;1;7.0;195.82;1
13.0;11.0;3;Laptop & Accessory;5;Married;2;0;5.0;183.96;0
2.0;23.0;4;Phone;3;Single;3;0;5.0;146.44.00;0
5.0;7.0;6;Laptop & Accessory;3;Divorced;2;0;5.0;168.45.00;0
6.0;11.0;4;Mobile;1;Single;1;0;2.0;12.341.999.999.999.900;0
16.0;16.0;4;Laptop & Accessory;3;Married;2;0;0.0;152.57.00;0
2.0;15.0;4;Phone;1;Single;1;0;2.0;139.83;0
1.0;11.0;2;Phone;1;Single;3;1;2.0;154.94;0
9.0;11.0;5;Laptop & Accessory;1;Single;6;0;3.0;161.81;0
8.0;20.0;3;Phone;3;Single;2;0;0.0;11.513.999.999.999.900;0
8.0;7.0;4;Phone;2;Divorced;3;0;9.0;151.91;0
1.0;11.0;4;Phone;4;Single;3;0;3.0;157.95;0
3.0;11.0;4;Fashion;4;Single;3;1;0.0;190.94;1
0.0;11.0;3;Mobile;5;Single;6;1;4.0;126.57.00;1
5.0;19.0;4;Mobile;4;Married;2;0;2.0;134.00.00;0
3.0;23.0;3;Fashion;5;Divorced;2;1;3.0;21.916.000.000.000.000;0
10.0;11.0;4;Laptop & Accessory;2;Married;8;0;3.0;157.31.00;0
20.0;12.0;4;Laptop & Accessory;4;Married;3;1;3.0;175.21.00;0
8.0;6.0;3;Phone;3;Divorced;2;0;1.0;11.222.999.999.999.900;0
12.0;8.0;1;Fashion;3;Single;1;0;7.0;178.08.00;0
8.0;16.0;4;Laptop & Accessory;3;Married;3;0;4.0;182.14.00;0
10.0;10.0;4;Phone;4;Single;6;0;3.0;145.88;0
4.0;13.0;2;Laptop & Accessory;2;Divorced;5;0;7.0;169.29.00;0
1.0;12.0;5;Laptop & Accessory;3;Single;3;1;4.0;182.44.00;1
0.0;16.0;3;Fashion;5;Married;2;0;7.0;187.93;0
10.0;12.0;4;Laptop & Accessory;4;Single;10;0;8.0;184.14.00;0
9.0;14.0;2;Fashion;5;Divorced;10;0;3.0;217.13.00;0
6.0;11.0;4;Laptop & Accessory;2;Divorced;3;0;8.0;178.09.00;0
8.0;7.0;1;Laptop & Accessory;3;Married;1;0;8.0;149.00.00;0
11.0;8.0;3;Laptop & Accessory;3;Divorced;10;0;0.0;165.53.00;0
1.0;17.0;4;Laptop & Accessory;1;Single;2;0;2.0;174.05.00;0
6.0;8.0;3;Phone;3;Married;2;0;4.0;136.00.00;0
7.0;7.0;3;Mobile;5;Married;6;0;3.0;129.96;0
15.0;9.0;1;Laptop & Accessory;1;Married;3;1;3.0;152.31.00;0
18.0;7.0;5;Laptop & Accessory;3;Single;6;0;3.0;184.85;0
8.0;7.0;2;Laptop & Accessory;1;Married;2;0;3.0;222.25.00;0
14.0;16.0;4;Grocery;5;Married;5;0;7.0;271.81;0
7.0;16.0;3;Mobile;3;Single;2;1;2.0;129.36.00;1
20.0;22.0;4;Others;4;Married;7;0;4.0;315.81;0
13.0;9.0;2;Fashion;3;Single;2;0;8.0;203.08.00;0
1.0;18.0;3;Laptop & Accessory;3;Divorced;10;0;3.0;172.07.00;1
10.0;10.0;5;Fashion;2;Divorced;6;0;3.0;221.99;0
12.0;9.0;6;Laptop & Accessory;1;Married;4;1;4.0;179.05.00;0
8.0;8.0;3;Phone;4;Single;2;0;0.0;113.93;1
4.0;18.0;3;Laptop & Accessory;1;Married;1;1;5.0;158.55.00;0
1.0;9.0;5;Phone;1;Single;2;0;2.0;164.04.00;0
7.0;12.0;4;Fashion;4;Divorced;8;0;9.0;24.377.999.999.999.900;0
1.0;9.0;5;Phone;2;Single;9;0;1.0;152.85;1
8.0;13.0;5;Laptop & Accessory;4;Married;8;0;1.0;170.05.00;0
10.0;17.0;4;Fashion;4;Married;7;0;8.0;198.14.00;1
21.0;11.0;1;Mobile;4;Single;6;0;0.0;125.59.00;0
8.0;18.0;5;Laptop & Accessory;4;Divorced;6;0;9.0;169.09.00;0
0.0;11.0;2;Mobile;4;Married;2;1;2.0;123.28.00;0
10.0;18.0;4;Fashion;1;Married;2;0;3.0;222.38.00;0
8.0;11.0;3;Fashion;2;Single;3;0;2.0;193.62;0
21.0;8.0;4;Fashion;4;Married;2;0;13.0;244.57.00;0
3.0;11.0;4;Phone;2;Divorced;3;0;3.0;146.57.00;0
13.0;16.0;4;Laptop & Accessory;4;Married;8;0;3.0;168.52.00;0
2.0;21.0;4;Laptop & Accessory;3;Single;1;1;8.0;141.93;0
15.0;23.0;1;Laptop & Accessory;5;Single;4;1;2.0;165.45.00;0
0.0;11.0;5;Laptop & Accessory;5;Single;9;0;2.0;149.69;1
16.0;9.0;4;Laptop & Accessory;2;Divorced;3;0;3.0;165.89;0
6.0;11.0;3;Laptop & Accessory;4;Married;1;0;7.0;161.46.00;0
21.0;8.0;3;Laptop & Accessory;2;Divorced;3;0;7.0;140.51.00;0
4.0;11.0;6;Phone;3;Married;3;0;10.0;151.13.00;0
13.0;9.0;5;Laptop & Accessory;3;Single;3;0;11.0;170.53.00;0
10.0;13.0;2;Laptop & Accessory;5;Married;5;1;3.0;180.62;0
12.0;9.0;4;Phone;1;Married;3;1;1.0;142.02.00;0
21.0;9.0;4;Others;4;Single;9;1;9.0;317.46.00;1
0.0;11.0;4;Mobile;4;Married;2;1;0.0;124.13.00;1
17.0;16.0;4;Phone;3;Single;6;0;3.0;149.38.00;0
16.0;10.0;4;Fashion;2;Single;4;0;17.0;202.31.00;0
4.0;9.0;5;Phone;1;Single;2;0;3.0;152.02.00;0
0.0;21.0;5;Laptop & Accessory;1;Married;7;1;2.0;154.04.00;1
23.0;15.0;5;Laptop & Accessory;4;Married;3;0;8.0;176.03.00;0
8.0;13.0;4;Laptop & Accessory;5;Married;5;1;10.0;180.77;0
12.0;8.0;4;Phone;4;Married;2;1;3.0;154.91;0
1.0;11.0;5;Laptop & Accessory;5;Married;1;0;0.0;00.00;0
12.0;14.0;2;Laptop & Accessory;5;Married;3;1;8.0;181.05.00;0
8.0;15.0;3;Mobile;4;Married;7;0;2.0;12.024.000.000.000.000;0
1.0;20.0;4;Phone;3;Divorced;3;0;7.0;145.96;0
17.0;9.0;3;Others;2;Divorced;5;1;1.0;295.13.00;0
20.0;12.0;4;Laptop & Accessory;1;Single;6;1;9.0;182.72;0
8.0;11.0;5;Grocery;1;Married;5;0;1.0;266.18.00;0
0.0;11.0;3;Mobile;1;Married;6;1;4.0;12.436.000.000.000.000;1
4.0;16.0;5;Phone;3;Single;3;0;9.0;147.06.00;0
12.0;14.0;5;Laptop & Accessory;1;Single;2;0;6.0;165.28.00;0
8.0;15.0;4;Laptop & Accessory;5;Married;5;0;1.0;176.21.00;0
12.0;11.0;3;Laptop & Accessory;1;Married;3;0;2.0;141.27.00;0
5.0;14.0;5;Fashion;1;Married;11;0;2.0;240.57.00;0
7.0;14.0;4;Laptop & Accessory;5;Divorced;2;0;4.0;168.73;0
10.0;13.0;4;Laptop & Accessory;4;Married;8;0;2.0;174.41.00;0
2.0;11.0;3;Laptop & Accessory;2;Married;3;0;2.0;169.31.00;0
16.0;8.0;3;Laptop & Accessory;1;Married;2;1;8.0;178.47.00;0
8.0;8.0;4;Grocery;5;Single;8;0;2.0;267.56.00;0
22.0;16.0;3;Others;5;Single;10;1;2.0;286.65;0
0.0;8.0;3;Mobile;5;Married;1;0;2.0;130.41.00;1
12.0;10.0;3;Laptop & Accessory;3;Single;1;0;8.0;150.42.00;0
8.0;8.0;4;Fashion;3;Married;7;0;0.0;206.86;0
1.0;12.0;5;Phone;3;Married;3;1;8.0;148.66;1
0.0;11.0;3;Laptop & Accessory;4;Married;2;0;4.0;162.72;0
0.0;11.0;4;Laptop & Accessory;5;Single;4;0;3.0;142.84;1
4.0;12.0;4;Fashion;1;Married;4;0;3.0;219.19.00;0
8.0;6.0;3;Laptop & Accessory;5;Single;8;0;10.0;183.81;0
8.0;8.0;4;Mobile;3;Single;2;0;2.0;120.44.00;1
8.0;8.0;3;Laptop & Accessory;5;Married;3;0;0.0;150.93;0
8.0;16.0;4;Phone;1;Married;6;0;1.0;148.08.00;0
2.0;22.0;4;Phone;3;Married;3;0;3.0;147.07.00;0
6.0;11.0;4;Mobile;1;Married;2;0;2.0;129.11.00;0
1.0;14.0;5;Phone;1;Married;3;0;2.0;153.89;0
19.0;11.0;4;Fashion;1;Divorced;6;1;3.0;218.08.00;0
10.0;12.0;4;Fashion;5;Married;6;0;3.0;205.08.00;0
5.0;9.0;3;Fashion;1;Single;4;0;3.0;21.158.999.999.999.900;0
0.0;13.0;3;Laptop & Accessory;3;Divorced;2;0;1.0;148.83;1
0.0;11.0;5;Phone;1;Single;2;1;0.0;111.18.00;1
9.0;18.0;4;Phone;3;Married;9;1;3.0;151.06.00;0
4.0;11.0;4;Mobile;3;Married;4;0;2.0;12.328.999.999.999.900;0
5.0;12.0;5;Phone;5;Married;8;0;1.0;146.07.00;1
21.0;6.0;4;Grocery;5;Divorced;8;0;2.0;25.401.999.999.999.900;0
1.0;10.0;4;Laptop & Accessory;3;Married;2;0;3.0;174.99;0
8.0;11.0;4;Grocery;1;Married;4;0;5.0;290.55.00;0
1.0;17.0;5;Phone;4;Single;3;1;1.0;143.59.00;1
1.0;9.0;4;Phone;5;Married;8;1;3.0;145.42.00;1
10.0;16.0;3;Mobile;5;Divorced;7;0;3.0;134.52.00;0
16.0;9.0;5;Phone;4;Married;6;0;1.0;173.41.00;0
4.0;8.0;5;Mobile;2;Married;5;1;0.0;127.78;1
8.0;11.0;3;Laptop & Accessory;5;Married;1;0;4.0;155.61;0
7.0;11.0;3;Fashion;4;Married;4;0;3.0;192.05.00;0
7.0;12.0;4;Laptop & Accessory;4;Married;7;0;0.0;145.05.00;0
8.0;11.0;5;Fashion;5;Married;7;0;12.0;257.69;0
5.0;11.0;3;Laptop & Accessory;1;Married;2;0;7.0;153.09.00;0
0.0;11.0;3;Others;3;Married;7;0;0.0;283.03.00;0
10.0;11.0;3;Phone;2;Divorced;6;0;1.0;161.88;0
1.0;23.0;2;Phone;1;Married;3;1;1.0;154.35.00;0
8.0;10.0;3;Mobile;1;Single;10;1;0.0;122.85;1
3.0;14.0;5;Phone;2;Married;8;0;4.0;150.32.00;0
12.0;6.0;4;Grocery;1;Married;2;0;3.0;22.742.000.000.000.000;0
3.0;7.0;4;Laptop & Accessory;3;Divorced;3;0;10.0;168.19.00;0
4.0;11.0;4;Fashion;5;Married;2;0;9.0;209.12.00;0
13.0;17.0;4;Grocery;5;Divorced;3;1;11.0;295.68;0
1.0;11.0;2;Phone;2;Single;3;1;2.0;154.94;0
2.0;8.0;4;Phone;3;Single;2;1;3.0;146.54.00;0
8.0;6.0;5;Mobile;1;Married;2;0;1.0;129.77;0
16.0;9.0;5;Laptop & Accessory;1;Single;5;0;1.0;192.81;0
8.0;11.0;1;Others;4;Married;5;1;4.0;296.36.00;0
8.0;9.0;3;Grocery;4;Single;4;0;0.0;23.733.999.999.999.900;0
7.0;14.0;4;Laptop & Accessory;4;Divorced;2;0;3.0;168.02.00;0
14.0;7.0;3;Laptop & Accessory;5;Married;1;0;7.0;141.03.00;0
4.0;12.0;5;Phone;2;Married;11;0;4.0;162.61;0
11.0;11.0;3;Mobile;4;Married;6;0;8.0;12.591.999.999.999.900;0
12.0;11.0;5;Fashion;4;Married;5;0;2.0;245.61;0
5.0;6.0;3;Fashion;1;Married;2;0;7.0;204.22.00;0
5.0;14.0;3;Laptop & Accessory;2;Divorced;6;0;8.0;194.29.00;0
8.0;8.0;4;Mobile;1;Single;8;0;2.0;132.12.00;0
4.0;14.0;4;Phone;3;Married;3;0;1.0;137.74;0
5.0;9.0;4;Laptop & Accessory;5;Single;9;0;4.0;178.32.00;0
0.0;16.0;3;Phone;3;Single;2;1;1.0;110.09.00;1
19.0;9.0;5;Grocery;1;Married;11;0;9.0;292.92;0
8.0;9.0;3;Grocery;2;Divorced;4;0;9.0;277.79;0
14.0;15.0;3;Others;3;Married;3;0;11.0;294.19.00;0
3.0;7.0;2;Laptop & Accessory;3;Single;10;1;3.0;187.94;0
13.0;9.0;5;Laptop & Accessory;2;Divorced;10;0;5.0;177.04.00;0
18.0;13.0;1;Laptop & Accessory;3;Married;5;0;2.0;164.34.00;0
8.0;11.0;4;Laptop & Accessory;2;Divorced;5;1;9.0;179.15.00;0
1.0;7.0;5;Laptop & Accessory;1;Married;1;0;5.0;166.74;0
10.0;14.0;4;Phone;1;Single;4;0;2.0;171.78;0
8.0;11.0;3;Mobile;4;Single;3;0;2.0;12.311.000.000.000.000;0
1.0;12.0;5;Fashion;2;Married;3;1;9.0;25.307.999.999.999.900;0
13.0;6.0;4;Grocery;4;Married;2;0;11.0;23.502.999.999.999.900;0
7.0;11.0;4;Laptop & Accessory;3;Married;3;0;2.0;170.39.00;0
3.0;11.0;4;Phone;1;Single;11;0;3.0;147.01.00;0
9.0;6.0;4;Laptop & Accessory;3;Married;1;0;2.0;143.74;0
8.0;11.0;4;Laptop & Accessory;1;Single;2;1;1.0;179.41.00;0
13.0;11.0;5;Laptop & Accessory;1;Married;5;1;5.0;186.02.00;0
6.0;20.0;3;Mobile;4;Divorced;2;0;6.0;127.56.00;0
0.0;11.0;3;Mobile;2;Divorced;2;0;2.0;12.322.999.999.999.900;0
8.0;8.0;4;Phone;5;Married;7;0;4.0;154.96;0
22.0;7.0;2;Grocery;2;Single;4;0;2.0;293.85;0
11.0;16.0;4;Phone;1;Married;3;1;3.0;148.26.00;0
3.0;8.0;2;Laptop & Accessory;3;Single;10;1;3.0;187.94;0
19.0;11.0;4;Phone;1;Married;6;0;4.0;146.32.00;0
15.0;14.0;3;Phone;3;Single;5;0;0.0;139.68;0
23.0;11.0;4;Laptop & Accessory;1;Married;3;1;8.0;193.04.00;0
8.0;9.0;4;Laptop & Accessory;2;Single;3;0;5.0;187.74;0
11.0;9.0;4;Laptop & Accessory;3;Married;6;1;3.0;221.02.00;0
8.0;21.0;5;Mobile;2;Divorced;1;1;3.0;121.68;0
12.0;9.0;2;Laptop & Accessory;5;Single;8;1;13.0;184.08.00;0
2.0;16.0;4;Phone;1;Married;3;0;5.0;145.07.00;0
1.0;11.0;5;Phone;4;Married;3;0;1.0;153.63;1
8.0;6.0;5;Phone;3;Single;2;0;0.0;113.59.00;1
7.0;7.0;2;Laptop & Accessory;5;Married;4;0;4.0;178.76;0
8.0;10.0;4;Mobile;5;Married;2;0;0.0;121.09.00;0
2.0;15.0;4;Phone;2;Single;1;0;2.0;139.83;0
3.0;22.0;5;Laptop & Accessory;3;Single;2;1;9.0;166.93;0
1.0;7.0;5;Laptop & Accessory;5;Married;3;0;3.0;222.14.00;1
3.0;11.0;5;Laptop & Accessory;3;Married;3;0;3.0;211.02.00;0
15.0;15.0;4;Others;1;Single;9;0;1.0;296.13.00;0
8.0;7.0;5;Phone;3;Married;4;0;3.0;161.09.00;0
12.0;9.0;5;Fashion;3;Married;5;1;3.0;202.56.00;0
8.0;10.0;5;Laptop & Accessory;1;Married;5;1;2.0;206.03.00;0
11.0;16.0;5;Laptop & Accessory;4;Married;3;0;4.0;166.89;0
0.0;11.0;3;Mobile;3;Single;2;0;0.0;123.18.00;0
7.0;7.0;5;Laptop & Accessory;2;Single;2;0;5.0;194.49.00;0
0.0;11.0;4;Mobile;5;Single;7;1;0.0;12.403.999.999.999.900;1
7.0;11.0;3;Mobile;3;Married;4;1;0.0;131.61;1
10.0;16.0;1;Fashion;1;Married;2;1;8.0;237.44.00;0
0.0;16.0;5;Mobile;1;Married;8;0;3.0;134.08.00;1
0.0;11.0;4;Mobile;5;Single;7;0;7.0;123.62;1
4.0;8.0;4;Laptop & Accessory;5;Married;4;0;0.0;164.01.00;0
1.0;11.0;6;Phone;2;Single;3;1;1.0;148.04.00;1
1.0;16.0;4;Phone;5;Married;3;0;1.0;142.09.00;1
0.0;15.0;5;Mobile;4;Single;2;0;2.0;127.06.00;1
8.0;11.0;3;Phone;2;Divorced;1;0;2.0;142.58.00;0
6.0;14.0;4;Laptop & Accessory;2;Divorced;6;0;3.0;217.04.00;0
8.0;11.0;4;Laptop & Accessory;3;Married;2;1;3.0;165.35.00;0
10.0;11.0;3;Laptop & Accessory;3;Married;4;0;2.0;157.68;0
16.0;9.0;4;Others;3;Married;7;0;15.0;313.08.00;0
1.0;7.0;5;Phone;4;Single;3;1;3.0;146.74;1
8.0;14.0;5;Mobile;5;Married;2;1;7.0;121.19.00;1
13.0;8.0;4;Mobile;3;Single;3;0;2.0;128.09.00;0
1.0;10.0;4;Laptop & Accessory;3;Single;11;0;1.0;170.77;1
0.0;19.0;4;Laptop & Accessory;5;Married;6;1;2.0;161.34.00;1
3.0;11.0;4;Laptop & Accessory;3;Divorced;3;1;0.0;163.08.00;1
3.0;16.0;5;Phone;1;Single;2;0;3.0;164.83;0
1.0;11.0;4;Phone;4;Married;3;0;1.0;147.01.00;1
3.0;22.0;6;Phone;2;Divorced;2;1;4.0;146.68;0
0.0;16.0;3;Grocery;5;Married;2;1;10.0;270.68;0
14.0;11.0;3;Laptop & Accessory;1;Married;4;1;3.0;154.67;0
19.0;17.0;4;Phone;1;Married;5;0;3.0;151.54.00;0
8.0;17.0;3;Mobile;3;Married;8;1;2.0;126.06.00;0
20.0;11.0;3;Others;3;Married;5;0;1.0;283.00.00;0
0.0;20.0;3;Fashion;1;Single;1;1;7.0;175.53.00;1
21.0;10.0;4;Fashion;3;Single;8;0;3.0;209.99;0
23.0;13.0;4;Others;3;Married;6;1;8.0;287.04.00;0
12.0;7.0;4;Fashion;3;Single;6;1;1.0;203.61;0
0.0;12.0;3;Mobile;3;Divorced;1;0;2.0;12.772.999.999.999.900;0
9.0;16.0;5;Laptop & Accessory;4;Single;11;0;1.0;190.04.00;0
18.0;9.0;4;Fashion;3;Single;7;1;3.0;227.09.00;0
9.0;11.0;4;Fashion;3;Married;3;1;3.0;228.88;0
8.0;16.0;2;Mobile;3;Divorced;4;1;7.0;122.13.00;0
8.0;11.0;3;Grocery;4;Married;5;1;9.0;23.401.999.999.999.900;0
8.0;5.0;3;Laptop & Accessory;3;Single;8;0;0.0;137.08.00;0
18.0;11.0;3;Laptop & Accessory;4;Married;9;0;15.0;12.347.999.999.999.900;0
1.0;8.0;5;Laptop & Accessory;5;Married;3;0;3.0;222.14.00;1
0.0;22.0;1;Mobile;5;Single;2;0;14.0;127.43.00;1
