Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
13.00;22.00;3;Fashion;1;Single;7;1;03.00;179.45.00;0
23.00;23.00;4;Fashion;5;Married;6;0;11.00;232.69;0
07.00;14.00;4;Laptop & Accessory;4;Married;2;0;03.00;168.02.00;0
00.00;;4;Mobile;5;Single;8;0;00.00;12.561.000.000.000.000;1
14.00;17.00;5;Laptop & Accessory;4;Married;9;0;04.00;193.52.00;0
00.00;10.00;4;Laptop & Accessory;5;Divorced;2;0;03.00;142.56.00;0
00.00;16.00;3;Laptop & Accessory;3;Married;2;1;03.00;142.06.00;0
01.00;10.00;5;Mobile Phone;1;Single;2;0;02.00;145.45.00;0
23.00;09.00;3;Others;4;Married;2;0;07.00;282.00.00;0
01.00;14.00;4;Mobile Phone;1;Single;3;0;08.00;150.07.00;0
00.00;;4;Mobile;1;Single;2;1;00.00;12.438.999.999.999.900;1
05.00;15.00;4;Grocery;4;Single;5;0;01.00;289.22.00;0
06.00;20.00;4;Laptop & Accessory;1;Married;4;0;04.00;169.03.00;0
06.00;06.00;1;Laptop & Accessory;5;Married;2;0;08.00;140.37.00;0
00.00;11.00;4;Mobile;3;Single;1;0;00.00;129.66;0
04.00;23.00;4;Laptop & Accessory;3;Married;10;0;03.00;178.01.00;0
03.00;;3;Mobile;2;Single;1;0;07.00;12.563.999.999.999.900;0
14.00;27.00.00;4;Fashion;1;Married;6;0;;228.22.00;0
;26.00.00;3;Mobile;4;Married;1;1;04.00;12.147.999.999.999.900;1
00.00;21.00;3;Fashion;3;Divorced;8;1;07.00;23.610.000.000.000.000;1
;15.00;3;Mobile Phone;5;Married;2;0;00.00;117.09.00;1
09.00;21.00;5;Laptop & Accessory;1;Married;2;0;11.00;154.06.00;0
10.00;11.00;5;Laptop & Accessory;2;Single;3;0;09.00;183.01.00;0
07.00;28.00.00;2;Mobile Phone;4;Married;3;0;14.00;145.28.00;0
20.00;14.00;4;Mobile Phone;3;Married;10;0;09.00;148.39.00;1
25.00.00;18.00;5;Grocery;4;Single;5;0;04.00;256.42.00;0
21.00;21.00;4;Laptop & Accessory;4;Married;10;0;08.00;179.67;0
12.00;07.00;2;Mobile Phone;3;Married;3;0;01.00;153.44.00;0
13.00;30.00.00;3;Laptop & Accessory;1;Married;2;0;07.00;133.19.00;0
09.00;08.00;5;Laptop & Accessory;1;Married;2;0;01.00;178.63;0
16.00;09.00;4;Grocery;3;Divorced;2;1;11.00;303.61;0
19.00;31.00.00;4;Mobile Phone;4;Single;3;0;05.00;146.77;0
13.00;10.00;2;Laptop & Accessory;4;Married;11;0;07.00;188.89;0
22.00;09.00;2;Mobile Phone;4;Single;7;0;01.00;150.59.00;0
00.00;09.00;3;Mobile Phone;3;Single;2;0;07.00;140.84;1
13.00;07.00;5;Grocery;1;Married;3;0;09.00;25.242.000.000.000.000;0
13.00;14.00;4;Fashion;4;Married;3;0;08.00;237.57.00;0
03.00;12.00;5;Laptop & Accessory;4;Married;3;1;10.00;166.87;0
18.00;19.00;1;Grocery;3;Single;7;1;08.00;236.95;1
01.00;12.00;4;Others;3;Married;8;0;01.00;308.03.00;0
12.00;07.00;4;Mobile Phone;4;Married;2;1;03.00;154.91;0
04.00;08.00;4;Mobile Phone;4;Married;3;0;08.00;162.48.00;0
19.00;35.00.00;5;Grocery;4;Single;3;0;07.00;292.04.00;0
09.00;06.00;3;Laptop & Accessory;1;Married;2;1;11.00;162.01.00;0
00.00;06.00;4;Laptop & Accessory;5;Divorced;6;0;00.00;142.98;0
08.00;05.00;3;Fashion;5;Married;2;0;08.00;190.69;0
01.00;15.00;4;Mobile Phone;5;Married;3;1;01.00;148.98;1
10.00;15.00;4;Fashion;3;Married;3;0;;225.96;0
22.00;09.00;4;Laptop & Accessory;5;Married;5;0;02.00;147.89;0
08.00;24.00.00;3;Laptop & Accessory;3;Married;2;1;02.00;156.89;0
01.00;19.00;4;Mobile Phone;2;Divorced;3;1;01.00;150.15.00;1
01.00;16.00;5;Mobile Phone;5;Single;9;0;04.00;159.07.00;1
18.00;07.00;2;Laptop & Accessory;5;Married;4;0;03.00;175.33.00;0
04.00;07.00;4;Laptop & Accessory;1;Single;3;0;08.00;165.11.00;0
12.00;09.00;4;Mobile Phone;3;Divorced;8;1;02.00;155.57.00;0
22.00;09.00;4;Laptop & Accessory;1;Married;4;0;08.00;165.51.00;0
02.00;25.00.00;4;Laptop & Accessory;3;Married;2;0;04.00;186.02.00;0
01.00;10.00;3;Laptop & Accessory;2;Married;3;1;05.00;171.47.00;0
01.00;07.00;3;Mobile;1;Married;2;0;02.00;127.06.00;0
03.00;34.00.00;4;Laptop & Accessory;3;Married;6;0;02.00;168.35.00;0
16.00;08.00;4;Fashion;1;Married;1;0;09.00;201.69;1
14.00;13.00;3;Laptop & Accessory;3;Single;7;0;01.00;150.03.00;0
12.00;12.00;3;Fashion;4;Single;5;0;02.00;183.76;0
10.00;10.00;3;Mobile Phone;2;Married;5;0;08.00;00.00;0
18.00;35.00.00;3;Mobile;1;Single;6;0;03.00;134.52.00;0
20.00;10.00;3;Laptop & Accessory;2;Single;2;1;07.00;141.63;0
01.00;25.00.00;4;Laptop & Accessory;3;Married;2;1;03.00;171.14.00;1
26.00.00;;3;Laptop & Accessory;1;Single;3;0;02.00;124.05.00;0
09.00;15.00;1;Mobile;4;Married;2;0;02.00;128.01.00;0
21.00;06.00;1;Grocery;2;Single;3;0;01.00;268.85;0
02.00;08.00;3;Grocery;1;Married;8;0;;221.69;1
16.00;12.00;4;Others;3;Married;8;0;14.00;293.92;0
01.00;16.00;3;Mobile Phone;4;Married;2;0;00.00;11.052.000.000.000.000;0
07.00;14.00;1;Laptop & Accessory;3;Married;2;0;08.00;167.99;0
20.00;09.00;4;Fashion;1;Married;6;1;;228.68;0
30.00.00;07.00;4;Laptop & Accessory;3;Married;3;0;10.00;188.06.00;0
16.00;33.00.00;4;Fashion;5;Married;5;1;01.00;256.91;0
01.00;08.00;4;Mobile Phone;5;Single;2;0;07.00;153.67;0
01.00;35.00.00;5;Laptop & Accessory;4;Divorced;2;0;07.00;165.49.00;0
01.00;07.00;4;Laptop & Accessory;4;Married;3;0;05.00;188.97;0
20.00;31.00.00;4;Mobile Phone;1;Single;3;0;01.00;150.87;1
27.00.00;23.00;3;Fashion;3;Married;9;0;08.00;207.39.00;0
30.00.00;16.00;4;Grocery;1;Married;9;0;02.00;23.602.999.999.999.900;0
03.00;10.00;5;Fashion;3;Married;3;0;08.00;24.435.000.000.000.000;0
12.00;15.00;3;Others;1;Single;3;0;03.00;294.31.00;0
03.00;13.00;3;Mobile;4;Single;1;0;02.00;129.83;0
27.00.00;30.00.00;4;Grocery;2;Single;8;0;09.00;267.75;0
24.00.00;07.00;4;Grocery;1;Married;11;0;04.00;298.99;0
28.00.00;10.00;3;Laptop & Accessory;3;Married;1;1;02.00;140.35.00;0
01.00;17.00;4;Laptop & Accessory;3;Married;3;1;04.00;167.06.00;0
09.00;11.00;3;Laptop & Accessory;4;Single;9;0;07.00;159.14.00;0
08.00;15.00;2;Laptop & Accessory;3;Married;4;0;03.00;169.04.00;0
14.00;15.00;4;Laptop & Accessory;3;Divorced;5;1;04.00;192.96;1
21.00;11.00;4;Laptop & Accessory;2;Single;3;1;08.00;166.63;0
01.00;12.00;4;Mobile Phone;4;Single;2;0;03.00;149.22.00;1
04.00;29.00.00;4;Laptop & Accessory;1;Married;1;0;08.00;155.82;0
13.00;09.00;4;Mobile;3;Married;2;1;02.00;12.683.000.000.000.000;1
20.00;20.00;3;Laptop & Accessory;5;Single;3;0;07.00;149.06.00;0
14.00;35.00.00;5;Fashion;5;Married;6;1;01.00;23.354.000.000.000.000;1
27.00.00;26.00.00;3;Laptop & Accessory;3;Single;4;0;03.00;148.69;0
14.00;16.00;4;Fashion;3;Single;11;0;14.00;259.99;0
02.00;34.00.00;4;Mobile Phone;5;Single;2;0;04.00;137.85;0
00.00;16.00;3;Laptop & Accessory;3;Married;2;1;03.00;142.06.00;0
03.00;16.00;2;Mobile Phone;3;Married;8;0;01.00;149.51.00;0
01.00;25.00.00;5;Mobile Phone;2;Single;3;1;02.00;148.89;1
13.00;09.00;4;Fashion;3;Single;2;0;09.00;234.38.00;0
01.00;17.00;2;Mobile Phone;3;Single;3;0;03.00;160.05.00;0
04.00;13.00;4;Fashion;1;Married;10;0;;215.57.00;0
08.00;28.00.00;2;Laptop & Accessory;1;Single;3;0;08.00;178.37.00;0
01.00;14.00;4;Mobile Phone;4;Single;3;0;01.00;151.79;1
14.00;12.00;5;Fashion;5;Married;7;1;;229.75;0
05.00;12.00;4;Laptop & Accessory;1;Married;3;0;03.00;179.76;0
14.00;15.00;4;Laptop & Accessory;5;Married;4;1;01.00;190.16.00;0
00.00;35.00.00;3;Laptop & Accessory;3;Married;6;0;00.00;143.06.00;0
08.00;27.00.00;3;Laptop & Accessory;2;Divorced;2;1;07.00;140.14.00;0
16.00;10.00;2;Laptop & Accessory;2;Divorced;4;1;04.00;177.31.00;0
02.00;14.00;4;Laptop & Accessory;5;Single;2;0;04.00;173.98;0
19.00;07.00;5;Fashion;3;Married;5;0;05.00;23.248.000.000.000.000;0
;29.00.00;3;Mobile;1;Single;10;0;02.00;12.200.999.999.999.900;0
01.00;24.00.00;4;Mobile Phone;4;Married;2;1;02.00;155.58.00;0
04.00;09.00;6;Laptop & Accessory;1;Single;4;0;03.00;185.91;0
31.00.00;07.00;6;Fashion;1;Married;5;0;01.00;23.382.999.999.999.900;0
30.00.00;27.00.00;3;Grocery;1;Married;5;1;00.00;278.75;0
11.00;13.00;4;Laptop & Accessory;1;Married;6;0;02.00;190.02.00;0
09.00;07.00;5;Laptop & Accessory;5;Single;2;0;09.00;168.12.00;0
14.00;16.00;4;Others;1;Married;4;0;06.00;291.41.00;0
;28.00.00;5;Mobile Phone;3;Married;2;0;00.00;11.555.000.000.000.000;1
09.00;07.00;4;Fashion;3;Single;3;0;;212.89;0
04.00;22.00;5;Fashion;5;Married;4;0;08.00;196.04.00;0
00.00;28.00.00;3;Mobile;3;Single;2;0;02.00;134.47.00;0
00.00;32.00.00;4;Laptop & Accessory;5;Single;6;0;01.00;166.96;1
02.00;08.00;4;Mobile Phone;5;Single;3;1;00.00;136.46.00;1
02.00;36.00.00;4;Laptop & Accessory;5;Married;9;1;01.00;191.73;1
28.00.00;26.00.00;3;Laptop & Accessory;1;Married;4;1;08.00;154.15.00;0
02.00;06.00;3;Fashion;2;Divorced;2;0;01.00;179.18.00;0
00.00;09.00;1;Laptop & Accessory;1;Married;2;1;04.00;146.47.00;0
02.00;26.00.00;3;Mobile Phone;1;Married;2;0;10.00;138.12.00;0
23.00;14.00;3;Mobile Phone;4;Married;8;0;02.00;138.75;0
02.00;08.00;3;Mobile;4;Married;1;0;04.00;127.03.00;0
00.00;24.00.00;3;Laptop & Accessory;3;Married;1;1;02.00;146.14.00;1
15.00;08.00;3;Grocery;5;Married;1;0;07.00;276.65;0
08.00;14.00;4;Fashion;1;Married;5;1;12.00;203.77;0
07.00;09.00;4;Laptop & Accessory;1;Married;4;1;01.00;181.03.00;0
16.00;13.00;3;Fashion;5;Divorced;9;0;00.00;199.85;0
13.00;20.00;5;Grocery;4;Married;8;1;03.00;296.23.00;0
13.00;20.00;3;Laptop & Accessory;5;Married;2;0;02.00;146.39.00;0
19.00;20.00;3;Mobile Phone;4;Divorced;10;1;03.00;149.63;1
09.00;13.00;6;Laptop & Accessory;2;Single;3;0;09.00;191.46.00;0
29.00.00;06.00;3;Laptop & Accessory;3;Married;2;0;09.00;163.06.00;0
;15.00;3;Mobile;2;Single;2;0;01.00;122.88;0
16.00;33.00.00;4;Fashion;5;Divorced;5;1;01.00;256.91;0
04.00;08.00;3;Fashion;3;Married;2;1;06.00;198.52.00;0
10.00;15.00;4;Laptop & Accessory;1;Married;6;0;08.00;175.79;0
01.00;12.00;4;Mobile Phone;3;Single;3;1;03.00;159.41.00;1
09.00;13.00;1;Laptop & Accessory;5;Married;3;0;13.00;146.39.00;0
00.00;29.00.00;4;Laptop & Accessory;3;Married;4;1;01.00;159.16.00;1
26.00.00;09.00;3;Grocery;3;Divorced;4;1;03.00;275.84;0
01.00;09.00;4;Mobile Phone;5;Married;2;0;03.00;155.41.00;1
17.00;35.00.00;3;Laptop & Accessory;2;Single;2;0;17.00;145.41.00;0
01.00;30.00.00;5;Laptop & Accessory;3;Married;5;1;02.00;184.16.00;1
13.00;26.00.00;3;Fashion;1;Married;5;0;01.00;203.22.00;0
02.00;14.00;4;Laptop & Accessory;1;Married;2;1;02.00;150.56.00;0
01.00;15.00;4;Mobile Phone;1;Single;3;0;05.00;159.45.00;0
16.00;20.00;3;Grocery;5;Divorced;7;0;00.00;271.59.00;0
05.00;09.00;3;Laptop & Accessory;5;Married;2;0;03.00;167.25.00;0
00.00;;3;Mobile;1;Single;1;1;02.00;12.378.999.999.999.900;0
05.00;08.00;3;Mobile;1;Single;1;0;06.00;130.68;0
00.00;32.00.00;4;Mobile;3;Married;2;1;03.00;128.14.00;0
16.00;28.00.00;4;Laptop & Accessory;3;Married;4;0;03.00;177.65;0
04.00;06.00;3;Laptop & Accessory;1;Single;9;1;05.00;159.93;1
08.00;13.00;3;Laptop & Accessory;1;Married;2;1;09.00;152.04.00;0
00.00;13.00;3;Mobile;4;Single;2;0;00.00;12.678.999.999.999.900;1
00.00;;3;Mobile;4;Single;2;1;02.00;124.78;0
11.00;07.00;4;Mobile Phone;1;Single;3;0;08.00;146.15.00;0
20.00;14.00;4;Mobile Phone;3;Married;10;0;09.00;148.39.00;1
03.00;10.00;4;Mobile Phone;5;Single;3;1;06.00;172.23.00;0
11.00;09.00;3;Mobile;3;Divorced;4;0;02.00;128.21.00;0
04.00;14.00;4;Mobile Phone;4;Single;2;0;03.00;154.83;0
;22.00;5;Mobile;5;Married;2;1;00.00;123.07.00;1
00.00;14.00;4;Mobile Phone;3;Single;2;1;02.00;139.89;1
08.00;10.00;4;Laptop & Accessory;4;Married;3;0;10.00;179.33.00;0
05.00;07.00;6;Laptop & Accessory;5;Married;3;0;08.00;175.03.00;0
01.00;21.00;4;Mobile Phone;3;Single;3;0;01.00;140.14.00;0
06.00;09.00;4;Laptop & Accessory;4;Married;2;0;07.00;179.07.00;0
09.00;10.00;4;Laptop & Accessory;1;Single;2;0;08.00;158.01.00;0
12.00;13.00;5;Mobile Phone;3;Married;3;0;05.00;162.02.00;0
00.00;29.00.00;3;Mobile;2;Married;2;0;02.00;128.86;0
00.00;06.00;3;Laptop & Accessory;4;Married;1;1;04.00;163.49.00;0
14.00;07.00;3;Mobile;1;Married;4;0;00.00;127.82;0
02.00;07.00;3;Mobile Phone;1;Married;2;0;02.00;137.06.00;0
01.00;07.00;4;Mobile Phone;4;Single;3;1;05.00;157.02.00;1
04.00;11.00;3;Mobile Phone;2;Divorced;1;1;03.00;148.21.00;0
01.00;09.00;2;Laptop & Accessory;2;Divorced;3;0;04.00;179.72;0
05.00;14.00;4;Laptop & Accessory;4;Married;2;1;09.00;152.28.00;0
22.00;06.00;4;Grocery;3;Single;8;1;07.00;239.64;0
07.00;;3;Mobile;4;Married;2;1;03.00;12.341.999.999.999.900;1
01.00;07.00;5;Mobile Phone;5;Single;8;0;08.00;148.62;1
06.00;20.00;5;Mobile Phone;4;Married;3;0;03.00;159.00.00;0
00.00;07.00;5;Laptop & Accessory;4;Single;7;0;00.00;167.35.00;1
17.00;06.00;1;Laptop & Accessory;5;Married;3;0;02.00;150.33.00;0
18.00;06.00;3;Fashion;4;Married;2;0;07.00;174.41.00;0
17.00;10.00;6;Others;2;Divorced;5;0;08.00;322.04.00;0
15.00;16.00;4;Others;3;Married;4;0;12.00;319.19.00;0
25.00.00;21.00;4;Laptop & Accessory;1;Married;6;0;08.00;174.36.00;0
13.00;27.00.00;4;Laptop & Accessory;1;Married;4;0;03.00;166.27.00;0
08.00;17.00;4;Laptop & Accessory;3;Married;3;1;08.00;165.01.00;0
01.00;09.00;4;Mobile Phone;5;Married;3;1;01.00;145.74;1
;22.00;5;Mobile;5;Married;2;1;00.00;123.07.00;1
03.00;11.00;4;Mobile Phone;1;Married;10;0;03.00;137.61;0
11.00;08.00;3;Mobile;3;Divorced;7;1;01.00;130.57.00;0
01.00;09.00;5;Mobile Phone;1;Single;3;0;01.00;150.64;1
00.00;10.00;3;Fashion;5;Single;1;1;07.00;195.82;1
13.00;32.00.00;3;Laptop & Accessory;5;Married;2;0;05.00;183.96;0
10.00;09.00;4;Mobile Phone;1;Single;5;1;03.00;151.44.00;0
02.00;23.00;4;Mobile Phone;3;Single;3;0;05.00;146.44.00;0
05.00;07.00;6;Laptop & Accessory;3;Divorced;2;0;05.00;168.45.00;0
24.00.00;17.00;4;Grocery;4;Single;4;0;03.00;23.142.000.000.000.000;0
06.00;;4;Mobile;1;Single;1;0;02.00;12.341.999.999.999.900;0
16.00;16.00;4;Laptop & Accessory;3;Married;2;0;00.00;152.57.00;0
02.00;15.00;4;Mobile Phone;1;Single;1;0;02.00;139.83;0
01.00;32.00.00;2;Mobile Phone;1;Single;3;1;02.00;154.94;0
09.00;32.00.00;5;Laptop & Accessory;1;Single;6;0;03.00;161.81;0
06.00;36.00.00;4;Mobile Phone;3;Single;11;0;08.00;165.25.00;0
15.00;15.00;3;Mobile Phone;1;Single;2;0;08.00;136.73;0
;20.00;3;Mobile Phone;3;Single;2;0;00.00;11.513.999.999.999.900;0
08.00;07.00;4;Mobile Phone;2;Divorced;3;0;09.00;151.91;0
01.00;11.00;4;Mobile Phone;4;Single;3;0;03.00;157.95;0
03.00;31.00.00;4;Fashion;4;Single;3;1;00.00;190.94;1
00.00;;3;Mobile;5;Single;6;1;04.00;126.57.00;1
;06.00;4;Mobile;3;Married;2;0;03.00;120.07.00;0
05.00;19.00;4;Mobile;4;Married;2;0;02.00;134.00.00;0
03.00;23.00;3;Fashion;5;Divorced;2;1;;21.916.000.000.000.000;0
10.00;10.00;2;Laptop & Accessory;5;Married;8;0;05.00;193.42.00;0
01.00;36.00.00;5;Laptop & Accessory;3;Single;3;0;09.00;170.08.00;1
10.00;31.00.00;4;Laptop & Accessory;2;Married;8;0;03.00;157.31.00;0
20.00;12.00;4;Laptop & Accessory;4;Married;3;1;03.00;175.21.00;0
;06.00;3;Mobile Phone;3;Divorced;2;0;01.00;11.222.999.999.999.900;0
12.00;08.00;1;Fashion;3;Single;1;0;07.00;178.08.00;0
12.00;25.00.00;3;Laptop & Accessory;1;Married;9;0;02.00;139.02.00;0
08.00;16.00;4;Laptop & Accessory;3;Married;3;0;04.00;182.14.00;0
11.00;08.00;3;Fashion;4;Single;8;0;00.00;173.51.00;0
10.00;10.00;4;Mobile Phone;4;Single;6;0;03.00;145.88;0
04.00;13.00;2;Laptop & Accessory;2;Divorced;5;0;07.00;169.29.00;0
01.00;12.00;5;Laptop & Accessory;3;Single;3;1;04.00;182.44.00;1
00.00;16.00;3;Fashion;5;Married;2;0;07.00;187.93;0
10.00;12.00;4;Laptop & Accessory;4;Single;10;0;08.00;184.14.00;0
09.00;14.00;2;Fashion;5;Divorced;10;0;;217.13.00;0
01.00;21.00;5;Mobile Phone;4;Married;3;1;03.00;162.43.00;1
13.00;17.00;4;Laptop & Accessory;5;Married;4;0;08.00;178.77;0
06.00;31.00.00;4;Laptop & Accessory;2;Divorced;3;0;08.00;178.09.00;0
01.00;17.00;5;Mobile Phone;5;Single;8;1;01.00;149.04.00;1
30.00.00;07.00;1;Laptop & Accessory;3;Married;1;0;08.00;149.00.00;0
03.00;35.00.00;3;Laptop & Accessory;5;Married;9;0;03.00;141.15.00;0
11.00;08.00;3;Laptop & Accessory;3;Divorced;10;0;00.00;165.53.00;0
01.00;17.00;4;Laptop & Accessory;1;Single;2;0;02.00;174.05.00;0
06.00;08.00;3;Mobile Phone;3;Married;2;0;04.00;136.00.00;0
07.00;07.00;3;Mobile;5;Married;6;0;03.00;129.96;0
15.00;09.00;1;Laptop & Accessory;1;Married;3;1;03.00;152.31.00;0
18.00;07.00;5;Laptop & Accessory;3;Single;6;0;03.00;184.85;0
08.00;07.00;2;Laptop & Accessory;1;Married;2;0;;222.25.00;0
14.00;16.00;4;Grocery;5;Married;5;0;07.00;271.81;0
07.00;16.00;3;Mobile;3;Single;2;1;02.00;129.36.00;1
01.00;15.00;4;Mobile Phone;5;Married;3;1;01.00;148.98;1
20.00;22.00;4;Others;4;Married;7;0;04.00;315.81;0
13.00;09.00;2;Fashion;3;Single;2;0;08.00;203.08.00;0
01.00;23.00;4;Mobile Phone;4;Married;4;1;03.00;148.73;1
01.00;18.00;3;Laptop & Accessory;3;Divorced;10;0;03.00;172.07.00;1
09.00;09.00;3;Laptop & Accessory;4;Single;4;1;01.00;192.78;0
10.00;10.00;5;Fashion;2;Divorced;6;0;;221.99;0
05.00;35.00.00;3;Mobile Phone;3;Single;10;0;07.00;140.25.00;0
08.00;08.00;4;Fashion;4;Married;3;0;04.00;202.74;0
12.00;09.00;6;Laptop & Accessory;1;Married;4;1;04.00;179.05.00;0
;08.00;3;Mobile Phone;4;Single;2;0;00.00;113.93;1
04.00;18.00;3;Laptop & Accessory;1;Married;1;1;05.00;158.55.00;0
00.00;16.00;3;Laptop & Accessory;5;Single;2;0;08.00;142.13.00;1
01.00;09.00;5;Mobile Phone;1;Single;2;0;02.00;164.04.00;0
07.00;12.00;4;Fashion;4;Divorced;8;0;09.00;24.377.999.999.999.900;0
13.00;20.00;5;Grocery;4;Married;8;1;03.00;296.23.00;0
;11.00;3;Mobile Phone;4;Single;2;1;00.00;118.78;1
01.00;09.00;5;Mobile Phone;2;Single;9;0;01.00;152.85;1
08.00;13.00;5;Laptop & Accessory;4;Married;8;0;01.00;170.05.00;0
10.00;17.00;4;Fashion;4;Married;7;0;08.00;198.14.00;1
26.00.00;127.00.00;4;Mobile Phone;1;Married;4;0;01.00;159.82;0
21.00;;1;Mobile;4;Single;6;0;00.00;125.59.00;0
08.00;18.00;5;Laptop & Accessory;4;Divorced;6;0;09.00;169.09.00;0
00.00;;2;Mobile;4;Married;2;1;02.00;123.28.00;0
10.00;18.00;4;Fashion;1;Married;2;0;;222.38.00;0
08.00;24.00.00;3;Fashion;2;Single;3;0;02.00;193.62;0
09.00;;1;Laptop & Accessory;1;Married;5;0;03.00;12.571.000.000.000.000;0
21.00;08.00;4;Fashion;4;Married;2;0;13.00;244.57.00;0
03.00;27.00.00;4;Mobile Phone;2;Divorced;3;0;03.00;146.57.00;0
13.00;16.00;4;Laptop & Accessory;4;Married;8;0;03.00;168.52.00;0
09.00;12.00;5;Mobile;3;Married;2;0;07.00;127.41.00;0
02.00;21.00;4;Laptop & Accessory;3;Single;1;1;08.00;141.93;0
10.00;16.00;4;Fashion;1;Married;6;0;;225.96;1
02.00;24.00.00;4;Laptop & Accessory;5;Married;3;0;09.00;170.58.00;0
15.00;23.00;1;Laptop & Accessory;5;Single;4;1;02.00;165.45.00;0
00.00;35.00.00;5;Laptop & Accessory;5;Single;9;0;02.00;149.69;1
00.00;;3;Mobile;1;Single;3;0;02.00;12.580.000.000.000.000;0
16.00;09.00;4;Laptop & Accessory;2;Divorced;3;0;03.00;165.89;0
06.00;28.00.00;3;Laptop & Accessory;4;Married;1;0;07.00;161.46.00;0
21.00;08.00;3;Laptop & Accessory;2;Divorced;3;0;07.00;140.51.00;0
04.00;30.00.00;6;Mobile Phone;3;Married;3;0;10.00;151.13.00;0
13.00;09.00;5;Laptop & Accessory;3;Single;3;0;11.00;170.53.00;0
10.00;13.00;2;Laptop & Accessory;5;Married;5;1;03.00;180.62;0
12.00;09.00;4;Mobile Phone;1;Married;3;1;01.00;142.02.00;0
21.00;09.00;4;Others;4;Single;9;1;09.00;317.46.00;1
00.00;;4;Mobile;4;Married;2;1;00.00;124.13.00;1
17.00;16.00;4;Mobile Phone;3;Single;6;0;03.00;149.38.00;0
09.00;21.00;5;Laptop & Accessory;1;Married;2;0;11.00;154.06.00;0
16.00;10.00;4;Fashion;2;Single;4;0;17.00;202.31.00;0
01.00;31.00.00;5;Fashion;5;Single;3;0;;212.22.00;1
04.00;09.00;5;Mobile Phone;1;Single;2;0;03.00;152.02.00;0
00.00;21.00;5;Laptop & Accessory;1;Married;7;1;02.00;154.04.00;1
23.00;15.00;5;Laptop & Accessory;4;Married;3;0;08.00;176.03.00;0
06.00;14.00;3;Laptop & Accessory;3;Married;1;0;02.00;171.04.00;0
26.00.00;13.00;4;Laptop & Accessory;5;Married;5;1;10.00;180.77;0
12.00;08.00;4;Mobile Phone;4;Married;2;1;03.00;154.91;0
14.00;16.00;4;Fashion;3;Single;11;0;14.00;259.99;0
01.00;33.00.00;5;Laptop & Accessory;5;Married;1;0;00.00;00.00;0
12.00;14.00;2;Laptop & Accessory;5;Married;3;1;08.00;181.05.00;0
;15.00;3;Mobile;4;Married;7;0;02.00;12.024.000.000.000.000;0
01.00;20.00;4;Mobile Phone;3;Divorced;3;0;07.00;145.96;0
07.00;07.00;2;Laptop & Accessory;5;Married;3;0;09.00;165.37.00;0
17.00;09.00;3;Others;2;Divorced;5;1;01.00;295.13.00;0
08.00;09.00;4;Laptop & Accessory;3;Single;4;0;03.00;165.33.00;0
20.00;12.00;4;Laptop & Accessory;1;Single;6;1;09.00;182.72;0
31.00.00;36.00.00;5;Grocery;1;Married;5;0;01.00;266.18.00;0
21.00;09.00;4;Mobile Phone;3;Single;6;0;01.00;149.79;1
08.00;32.00.00;3;Fashion;1;Single;2;1;07.00;188.37.00;0
01.00;15.00;2;Mobile Phone;3;Married;9;0;03.00;160.17.00;0
00.00;;3;Mobile;1;Married;6;1;04.00;12.436.000.000.000.000;1
04.00;16.00;5;Mobile Phone;3;Single;3;0;09.00;147.06.00;0
12.00;14.00;5;Laptop & Accessory;1;Single;2;0;06.00;165.28.00;0
08.00;15.00;4;Laptop & Accessory;5;Married;5;0;01.00;176.21.00;0
12.00;26.00.00;3;Laptop & Accessory;1;Married;3;0;02.00;141.27.00;0
05.00;14.00;5;Fashion;1;Married;11;0;02.00;240.57.00;0
07.00;14.00;4;Laptop & Accessory;5;Divorced;2;0;04.00;168.73;0
10.00;13.00;4;Laptop & Accessory;4;Married;8;0;02.00;174.41.00;0
02.00;26.00.00;3;Laptop & Accessory;2;Married;3;0;02.00;169.31.00;0
16.00;08.00;3;Laptop & Accessory;1;Married;2;1;08.00;178.47.00;0
28.00.00;08.00;4;Grocery;5;Single;8;0;02.00;267.56.00;0
22.00;16.00;3;Others;5;Single;10;1;02.00;286.65;0
18.00;24.00.00;6;Mobile Phone;3;Single;4;0;01.00;147.09.00;0
00.00;08.00;3;Mobile;5;Married;1;0;02.00;130.41.00;1
12.00;10.00;3;Laptop & Accessory;3;Single;1;0;08.00;150.42.00;0
27.00.00;08.00;4;Fashion;3;Married;7;0;00.00;206.86;0
01.00;12.00;5;Mobile Phone;3;Married;3;1;08.00;148.66;1
00.00;34.00.00;3;Laptop & Accessory;4;Married;2;0;04.00;162.72;0
00.00;34.00.00;4;Laptop & Accessory;5;Single;4;0;03.00;142.84;1
04.00;12.00;4;Fashion;1;Married;4;0;;219.19.00;0
26.00.00;06.00;3;Laptop & Accessory;5;Single;8;0;10.00;183.81;0
10.00;12.00;4;Laptop & Accessory;4;Single;10;0;08.00;184.14.00;0
;08.00;4;Mobile;3;Single;2;0;02.00;120.44.00;1
08.00;08.00;3;Laptop & Accessory;5;Married;3;0;00.00;150.93;0
14.00;17.00;5;Fashion;4;Married;4;0;;222.05.00;0
24.00.00;16.00;4;Mobile Phone;1;Married;6;0;01.00;148.08.00;0
