user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,cluster,pca1,pca2,risk_score,risk_category,Alert_Timestamp,Alert_Priority
U18260,35,Female,Master,Student,Driver,7108.66,3300.26,492757.51,Yes,Education,484264.32,24,26079.76,25.96,3.67,693,5.78,North America,2022-02-17,3,2.0213676136353227,0.5977117609388373,-17.49,,2026-01-08 17:56:47,CRITICAL
U18262,42,Male,Other,Self-employed,Salesperson,4961.08,3406.83,411727.77,Yes,Education,77768.52,12,7178.76,19.32,1.45,317,6.92,Europe,2022-02-18,2,0.2836490874394655,-0.7094616967386187,31.42,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18264,34,Female,Bachelor,Employed,Teacher,4077.76,2120.3,165006.52,Yes,Business,115342.92,60,3502.07,26.71,0.86,802,3.37,Africa,2022-04-28,0,-0.0474788209502046,0.5934681376137765,71.94,Low Risk,2026-01-08 17:56:47,CRITICAL
U18267,56,Male,Bachelor,Unemployed,Accountant,6837.17,4499.61,195639.01,No,,0.0,0,0.0,0.0,0.0,392,2.38,North America,2022-04-27,2,-1.0890887372176463,-1.495033201211956,78.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U18268,20,Female,Master,Student,Manager,8162.17,5971.24,805144.69,No,,0.0,0,0.0,0.0,0.0,312,8.22,Africa,2023-05-10,1,-1.2961747101750785,-0.4211422775632322,74.68,Low Risk,2026-01-08 17:56:47,CRITICAL
U18269,53,Other,Bachelor,Self-employed,Unemployed,5887.73,3169.34,374105.39,Yes,Car,338850.01,36,12729.69,20.79,2.16,816,5.29,Europe,2023-04-24,0,0.7354162235398077,1.0799391144917336,33.6,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18270,64,Male,Other,Self-employed,Salesperson,5038.24,2270.91,309263.85,Yes,Car,408335.62,180,3051.2,4.15,0.61,688,5.12,Other,2021-12-13,0,-0.3872071676718315,0.5125764939840635,74.08,Low Risk,2026-01-08 17:56:47,CRITICAL
U18273,28,Male,Master,Employed,Salesperson,3210.04,2871.01,327712.37,Yes,Education,190454.89,12,16548.0,7.78,5.16,764,8.51,North America,2024-04-12,3,2.34795817445522,1.6528815827356496,-58.85,,2026-01-08 17:56:47,CRITICAL
U18274,60,Female,PhD,Employed,Accountant,5481.01,4630.82,462846.48,No,,0.0,0,0.0,0.0,0.0,301,7.04,Other,2023-10-15,2,-0.7153577158376909,-0.7338767904885993,74.16,Low Risk,2026-01-08 17:56:47,CRITICAL
U18275,22,Male,Bachelor,Employed,Driver,6585.97,5768.86,252977.9,Yes,Business,431328.23,360,8783.75,24.42,1.33,557,3.2,Other,2024-11-29,2,0.2394008264373433,-0.590053934154208,46.31,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18276,47,Male,PhD,Self-employed,Teacher,2542.03,1928.79,291850.45,No,,0.0,0,0.0,0.0,0.0,394,9.57,Other,2024-05-28,1,-0.1887907315499586,0.341397787347505,78.54,Low Risk,2026-01-08 17:56:47,CRITICAL
U18277,61,Male,Master,Employed,Accountant,4182.08,1849.65,396560.58,No,,0.0,0,0.0,0.0,0.0,395,7.9,Africa,2024-10-27,1,-0.6372165783062607,-0.0823199235287222,78.59,Low Risk,2026-01-08 17:56:47,CRITICAL
U18281,58,Male,Bachelor,Student,Teacher,7381.98,3990.26,16560.23,Yes,Business,418570.03,12,40417.04,28.11,5.48,754,0.19,North America,2022-04-17,3,3.7780201394391706,-0.5687399811158881,-87.52,,2026-01-08 17:56:47,CRITICAL
U18282,68,Male,Bachelor,Employed,Manager,4577.63,4116.88,191484.09,Yes,Car,271585.47,12,23172.66,4.38,5.06,814,3.49,Asia,2023-02-17,3,2.749188832062665,0.5952542459028055,-53.49,,2026-01-08 17:56:47,CRITICAL
U18283,28,Female,Bachelor,Unemployed,Unemployed,2738.53,1895.75,240760.68,Yes,Car,144828.21,60,3949.11,21.38,1.44,618,7.33,Asia,2024-11-29,1,0.4277042782035585,0.7659133399267759,45.88,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18284,19,Female,Master,Self-employed,Salesperson,2495.08,1262.38,60391.12,Yes,Business,12642.87,36,486.18,22.51,0.19,311,2.02,Africa,2022-01-26,2,-0.1753886311943003,-1.897031797959634,68.94,Low Risk,2026-01-08 17:56:47,CRITICAL
U18285,32,Male,High School,Student,Doctor,2288.24,1659.83,25705.71,No,,0.0,0,0.0,0.0,0.0,332,0.94,North America,2022-03-05,2,-0.1629722052819046,-2.068539621210258,75.62,Low Risk,2026-01-08 17:56:47,CRITICAL
U18287,46,Female,Master,Employed,Unemployed,2573.88,1702.19,39003.5,Yes,Car,346395.99,120,4232.08,8.16,1.64,339,1.26,Asia,2021-07-29,2,0.4868613999541225,-1.9776140552501893,26.75,High Risk,2026-01-08 17:56:47,CRITICAL
U18288,51,Female,High School,Unemployed,Teacher,6201.61,4289.39,113593.85,No,,0.0,0,0.0,0.0,0.0,378,1.53,Asia,2022-06-19,2,-0.942264506065884,-1.761413325377873,77.79,Low Risk,2026-01-08 17:56:47,CRITICAL
U18291,26,Male,Master,Self-employed,Accountant,6016.35,5010.45,218700.07,No,,0.0,0,0.0,0.0,0.0,449,3.03,Asia,2024-04-02,2,-0.8130028281513073,-1.0746927885128872,81.13,Low Risk,2026-01-08 17:56:47,CRITICAL
U18292,33,Other,Bachelor,Employed,Accountant,5841.87,3544.72,26348.07,No,,0.0,0,0.0,0.0,0.0,339,0.38,Europe,2023-03-29,2,-0.9250633941243864,-2.214113678709053,68.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U18293,24,Male,Bachelor,Self-employed,Engineer,500.0,227.34,23408.68,Yes,Education,378971.4,120,9055.11,26.61,18.11,685,3.9,Other,2023-05-24,3,4.400023050569806,0.1883866766295296,-451.06,,2026-01-08 17:56:47,CRITICAL
U18294,63,Male,Master,Employed,Salesperson,5759.68,3137.92,499065.44,Yes,Home,274491.93,180,5100.95,21.37,0.89,644,7.22,Africa,2024-08-18,1,-0.2388868733165949,0.8206918683562955,63.61,Low Risk,2026-01-08 17:56:47,CRITICAL
U18295,67,Female,Bachelor,Employed,Accountant,5227.87,1673.73,524977.69,Yes,Car,233643.87,180,2289.84,8.42,0.44,319,8.37,Asia,2024-02-06,1,-0.6313926747895016,-0.3209866609484852,61.81,Low Risk,2026-01-08 17:56:47,CRITICAL
U18297,39,Female,Master,Employed,Accountant,3969.52,1552.87,116418.72,Yes,Business,331623.88,12,29213.65,10.38,7.36,534,2.44,Asia,2023-02-26,3,3.652891250505146,-0.920553136042624,-135.67,,2026-01-08 17:56:47,CRITICAL
U18298,40,Male,Bachelor,Employed,Unemployed,5414.42,3188.05,642271.79,Yes,Business,399456.3,60,11272.34,23.05,2.08,752,9.89,North America,2023-08-11,1,0.7036983383311625,1.943440449817592,32.99,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18299,29,Male,Bachelor,Self-employed,Unemployed,1862.47,1037.38,80881.88,No,,0.0,0,0.0,0.0,0.0,334,3.62,North America,2025-02-17,2,-0.1080422516777044,-1.3901221356458262,75.72,Low Risk,2026-01-08 17:56:47,CRITICAL
U18300,44,Female,Master,Employed,Manager,3288.05,1940.03,66546.1,No,,0.0,0,0.0,0.0,0.0,486,1.69,Asia,2024-09-17,2,-0.3887528589155357,-1.2077008860149698,82.87,Low Risk,2026-01-08 17:56:47,CRITICAL
U18302,24,Female,High School,Student,Salesperson,1432.56,1139.99,136938.02,Yes,Home,141910.9,12,13594.78,26.55,9.49,734,7.97,North America,2021-11-20,3,3.138546924548484,1.4071991907076795,-190.16,,2026-01-08 17:56:47,CRITICAL
U18303,47,Male,Master,Employed,Teacher,4683.01,4128.07,247878.18,No,,0.0,0,0.0,0.0,0.0,440,4.41,Asia,2023-09-13,2,-0.5437409935620596,-0.7581429602037792,80.71,Low Risk,2026-01-08 17:56:47,CRITICAL
U18306,44,Female,Master,Employed,Manager,2870.6,1632.01,92820.18,Yes,Business,323822.06,240,4199.6,14.73,1.46,647,2.69,Africa,2023-06-24,0,0.3916912646869908,-0.2554204137903685,46.65,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18309,38,Male,High School,Student,Manager,2941.51,1906.45,102007.26,Yes,Education,320805.83,12,28893.36,14.59,9.82,654,2.89,Africa,2023-08-19,3,4.388525861726836,-0.2713921110085639,-203.82,,2026-01-08 17:56:47,CRITICAL
U18311,44,Male,Master,Unemployed,Driver,5962.53,4883.66,126023.6,Yes,Car,101780.33,60,2084.75,8.43,0.35,369,1.76,North America,2024-07-14,2,-0.5473710021834137,-1.7514576991109347,66.86,Low Risk,2026-01-08 17:56:47,CRITICAL
U18312,35,Female,Master,Employed,Teacher,8138.97,2711.5,832730.23,No,,0.0,0,0.0,0.0,0.0,379,8.53,Africa,2024-05-15,1,-1.6099657626700394,-0.0359295299756488,77.84,Low Risk,2026-01-08 17:56:47,CRITICAL
U18315,36,Male,Bachelor,Unemployed,Unemployed,3042.99,1181.66,192545.47,No,,0.0,0,0.0,0.0,0.0,493,5.27,Asia,2023-12-07,2,-0.3942844197247928,-0.2853583435474183,83.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U18316,68,Female,Bachelor,Student,Accountant,4154.42,2126.87,328169.01,Yes,Business,231734.35,12,20914.86,14.99,5.03,436,6.58,Europe,2023-07-09,3,2.4045545217894424,-0.3036808858701103,-70.38,,2026-01-08 17:56:47,CRITICAL
U18317,53,Male,Bachelor,Employed,Engineer,3972.97,2675.22,104510.96,Yes,Business,482879.31,300,2610.54,4.23,0.66,335,2.19,Asia,2023-11-10,2,-0.1294617162435063,-1.7736102217772474,55.96,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18319,35,Female,Bachelor,Employed,Unemployed,4179.22,2318.92,151415.65,Yes,Business,282276.68,300,5112.08,21.63,1.22,559,3.02,Other,2022-08-22,2,0.1510878387832072,-0.5814511977180091,49.71,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18320,33,Male,PhD,Self-employed,Driver,8179.29,3851.46,890653.28,No,,0.0,0,0.0,0.0,0.0,472,9.07,North America,2024-01-03,1,-1.498453733118589,0.5075471575998728,82.21,Low Risk,2026-01-08 17:56:47,CRITICAL
U18321,33,Other,Bachelor,Employed,Teacher,2939.12,1549.56,277723.38,Yes,Car,365563.47,12,35341.69,28.35,12.02,667,7.87,Asia,2025-01-07,3,5.404707021022137,0.9960299861702336,-269.21,,2026-01-08 17:56:47,CRITICAL
U18322,20,Female,Bachelor,Unemployed,Unemployed,6112.84,2865.41,21721.56,Yes,Car,319648.42,360,6104.08,22.89,1.0,713,0.3,Asia,2024-03-18,0,-0.2426547821801756,-0.5918972861344274,51.55,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18325,69,Female,Master,Employed,Engineer,7934.17,3519.77,195835.28,Yes,Education,438155.63,240,6466.88,17.12,0.82,834,2.06,Africa,2022-09-16,0,-0.6487383152527079,0.362939471186445,74.65,Low Risk,2026-01-08 17:56:47,CRITICAL
U18327,18,Female,Bachelor,Employed,Engineer,4243.07,2922.53,164705.3,No,,0.0,0,0.0,0.0,0.0,304,3.23,Asia,2023-11-19,2,-0.5592292075988775,-1.6475723394922706,74.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U18328,40,Female,Bachelor,Employed,Student,7586.14,6089.81,817593.68,No,,0.0,0,0.0,0.0,0.0,451,8.98,North America,2022-06-24,1,-1.117864878479171,0.3902013302635317,81.22,Low Risk,2026-01-08 17:56:47,CRITICAL
U18329,24,Male,Bachelor,Employed,Doctor,4366.34,1958.54,64650.91,No,,0.0,0,0.0,0.0,0.0,382,1.23,Africa,2022-03-30,2,-0.6844481930841968,-1.7940321146513625,77.98,Low Risk,2026-01-08 17:56:47,CRITICAL
U18330,50,Male,High School,Employed,Manager,6287.74,5141.66,361648.51,Yes,Education,401057.52,300,4821.64,13.98,0.77,775,4.79,Africa,2023-03-21,0,-0.2215032552457697,0.7916694516685704,73.37,Low Risk,2026-01-08 17:56:47,CRITICAL
U18331,65,Female,Master,Self-employed,Doctor,1760.63,1305.96,87725.75,Yes,Car,242309.23,360,3806.35,18.78,2.16,832,4.15,Africa,2023-11-17,0,0.7608290745763857,0.9398536130499596,34.35,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18334,62,Male,Bachelor,Employed,Student,4288.53,1860.97,250743.64,No,,0.0,0,0.0,0.0,0.0,477,4.87,North America,2022-12-15,2,-0.6612945230882076,-0.4689765955355671,82.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U18335,62,Male,High School,Employed,Engineer,4840.17,2967.65,111375.01,No,,0.0,0,0.0,0.0,0.0,407,1.92,Asia,2024-11-09,2,-0.7074198949344704,-1.5193872824834902,79.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U18337,27,Female,PhD,Employed,Salesperson,3415.0,1097.13,185359.1,Yes,Business,493444.79,12,46473.88,23.22,13.61,607,4.52,Other,2024-04-19,3,6.625151106980318,-0.1416399717692669,-319.74,,2026-01-08 17:56:47,CRITICAL
U18340,55,Female,Bachelor,Employed,Teacher,2776.26,2317.71,269582.16,Yes,Home,455244.93,240,9618.42,25.18,3.46,446,8.09,North America,2024-08-18,1,1.380217373394763,0.1653384772950904,-22.81,,2026-01-08 17:56:47,CRITICAL
U18341,25,Female,Bachelor,Self-employed,Manager,5188.33,2142.32,48600.12,No,,0.0,0,0.0,0.0,0.0,480,0.78,North America,2022-04-16,2,-0.8783391729899156,-1.477568446823844,82.59,Low Risk,2026-01-08 17:56:47,CRITICAL
U18342,69,Female,Bachelor,Employed,Salesperson,5696.39,2166.51,460917.97,No,,0.0,0,0.0,0.0,0.0,340,6.74,North America,2024-04-02,2,-1.0164618170131456,-0.628929539749629,76.0,Low Risk,2026-01-08 17:56:47,CRITICAL
U18343,40,Other,Bachelor,Unemployed,Engineer,4439.14,1734.02,363267.77,No,,0.0,0,0.0,0.0,0.0,467,6.82,Other,2023-05-08,1,-0.7128285517242028,-0.0314881351155958,81.98,Low Risk,2026-01-08 17:56:47,CRITICAL
U18346,32,Male,Master,Employed,Salesperson,2476.4,1874.09,43328.48,Yes,Education,241125.9,60,4926.17,8.32,1.99,474,1.46,Asia,2025-05-02,2,0.674502281510958,-1.3301635686383269,22.61,High Risk,2026-01-08 17:56:47,CRITICAL
U18348,30,Male,Bachelor,Employed,Accountant,3646.18,2675.92,345207.2,Yes,Education,374734.56,60,7333.87,6.51,2.01,521,7.89,Africa,2022-12-14,1,0.6975144311249908,0.450675669176662,24.22,High Risk,2026-01-08 17:56:47,CRITICAL
U18352,26,Male,Master,Employed,Engineer,3816.56,2064.04,245948.99,Yes,Education,115389.93,24,5741.8,17.66,1.5,608,5.37,Other,2023-11-01,1,0.3432173993208547,0.2200105496667667,43.61,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18353,42,Male,Bachelor,Unemployed,Accountant,5042.37,2635.62,440809.48,No,,0.0,0,0.0,0.0,0.0,361,7.29,Other,2022-05-16,1,-0.7922567677945898,-0.3948641106278282,76.99,Low Risk,2026-01-08 17:56:47,CRITICAL
U18354,35,Male,High School,Student,Accountant,5144.18,3300.08,475470.18,No,,0.0,0,0.0,0.0,0.0,474,7.7,Africa,2023-08-04,1,-0.7432265199014858,0.2063121442743711,82.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U18355,61,Male,PhD,Unemployed,Engineer,3933.86,2775.42,388260.31,No,,0.0,0,0.0,0.0,0.0,347,8.22,Europe,2025-01-23,1,-0.4818706409002214,-0.2172334481017708,76.33,Low Risk,2026-01-08 17:56:47,CRITICAL
U18357,38,Female,Bachelor,Self-employed,Student,833.29,304.93,10271.16,Yes,Business,461091.33,12,39348.31,4.41,47.22,322,1.03,Other,2022-09-12,3,12.602174624883563,-2.297240118698964,-1341.45,,2026-01-08 17:56:47,CRITICAL
U18358,46,Female,Master,Employed,Manager,4929.07,4120.97,421930.82,Yes,Business,50007.18,120,1009.23,21.28,0.2,407,7.13,Asia,2022-05-08,1,-0.4725961523830351,-0.2370884790965755,73.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U18359,22,Male,Master,Employed,Teacher,6131.42,4031.47,573635.45,Yes,Car,204082.72,180,3327.79,18.28,0.54,346,7.8,North America,2022-08-11,1,-0.5138272451114948,-0.36106419284599,60.08,Low Risk,2026-01-08 17:56:47,CRITICAL
U18360,24,Male,Bachelor,Student,Engineer,1541.75,900.21,162508.03,No,,0.0,0,0.0,0.0,0.0,415,8.78,North America,2023-04-14,1,-0.0232685751341207,0.2514199053759587,79.53,Low Risk,2026-01-08 17:56:47,CRITICAL
U18367,66,Female,Bachelor,Employed,Driver,3929.21,2681.96,258140.03,Yes,Education,374348.74,60,8361.27,12.18,2.13,511,5.47,Other,2022-12-24,2,0.743292304420333,-0.1991880084407763,20.15,High Risk,2026-01-08 17:56:47,CRITICAL
U18369,58,Female,Master,Employed,Driver,3392.07,1474.0,263455.24,Yes,Home,317466.01,36,10933.68,14.54,3.22,727,6.47,Africa,2023-12-25,1,1.2404279104276308,1.0075215178570949,-2.39,,2026-01-08 17:56:47,CRITICAL
U18370,38,Female,Bachelor,Unemployed,Driver,2104.28,1429.48,214075.51,Yes,Business,400223.76,12,36580.23,17.41,17.38,614,8.48,Europe,2024-12-28,3,6.709865085496593,0.9039639171659728,-432.51,,2026-01-08 17:56:47,CRITICAL
U18371,39,Female,Bachelor,Employed,Student,2775.79,1239.62,333030.13,Yes,Education,431129.15,60,8964.19,9.07,3.23,808,10.0,Africa,2023-05-28,1,1.1975491308721062,2.2545011762495024,1.12,High Risk,2026-01-08 17:56:47,CRITICAL
U18376,47,Female,Bachelor,Employed,Student,6495.19,3615.43,289628.1,Yes,Car,266616.85,120,6254.31,26.0,0.96,750,3.72,Europe,2023-11-14,0,-0.255140038543434,0.4134848468720108,66.49,Low Risk,2026-01-08 17:56:47,CRITICAL
U18378,26,Female,High School,Employed,Driver,3484.65,2738.35,154572.39,Yes,Car,484897.74,300,11594.74,28.67,3.33,695,3.7,Africa,2024-12-28,0,1.422276895137986,0.1720692436535185,-7.19,,2026-01-08 17:56:47,CRITICAL
U18379,48,Male,Bachelor,Employed,Doctor,4393.76,2160.52,286207.48,No,,0.0,0,0.0,0.0,0.0,301,5.43,Europe,2024-06-13,2,-0.6734064343088114,-1.1150450511431818,74.16,Low Risk,2026-01-08 17:56:47,CRITICAL
U18381,35,Male,Bachelor,Student,Driver,10108.62,4546.15,647323.16,No,,0.0,0,0.0,0.0,0.0,494,5.34,Africa,2024-05-24,2,-1.7002196751740142,-0.3200026485169853,83.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U18382,20,Female,Bachelor,Unemployed,Teacher,7167.39,3263.3,236393.46,Yes,Car,472550.72,36,16164.44,14.06,2.26,336,2.75,North America,2024-02-17,2,0.7214315543816671,-1.707035023587695,8.01,High Risk,2026-01-08 17:56:47,CRITICAL
U18384,50,Male,Bachelor,Self-employed,Student,3640.35,1549.0,140674.18,No,,0.0,0,0.0,0.0,0.0,302,3.22,North America,2022-11-01,2,-0.535523433832678,-1.6491970301591268,74.21,Low Risk,2026-01-08 17:56:47,CRITICAL
U18385,43,Male,Bachelor,Employed,Accountant,3938.05,2172.25,157254.22,Yes,Education,150368.61,24,7410.02,16.66,1.88,525,3.33,Africa,2023-12-28,2,0.5481170850674701,-0.6618758147940172,28.31,High Risk,2026-01-08 17:56:47,CRITICAL
U18386,51,Female,High School,Employed,Manager,4350.9,2076.1,99533.88,No,,0.0,0,0.0,0.0,0.0,319,1.91,Africa,2023-04-24,2,-0.6729882561290343,-1.906084201795202,75.01,Low Risk,2026-01-08 17:56:47,CRITICAL
U18388,51,Female,Bachelor,Self-employed,Engineer,4051.62,1595.57,72244.63,Yes,Business,407561.85,300,7151.81,20.94,1.77,635,1.49,Asia,2024-03-23,0,0.4212511004321922,-0.6264525119707752,36.78,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18389,26,Male,Other,Employed,Doctor,3195.37,2062.5,343097.76,Yes,Car,315693.99,360,3039.87,11.14,0.95,799,8.95,Asia,2024-03-23,1,0.1591327718160418,1.971468549906899,69.1,Low Risk,2026-01-08 17:56:47,CRITICAL
U18390,34,Female,Bachelor,Employed,Teacher,4437.55,2013.66,207179.86,Yes,Education,325991.38,24,14250.65,4.65,3.21,531,3.89,Europe,2022-05-12,2,1.325338098708939,-0.5247698237871026,-11.31,,2026-01-08 17:56:47,CRITICAL
U18391,54,Male,Master,Employed,Salesperson,6551.15,5224.67,504074.09,No,,0.0,0,0.0,0.0,0.0,370,6.41,Other,2024-02-19,2,-0.937231398416962,-0.5945137480555737,77.41,Low Risk,2026-01-08 17:56:47,CRITICAL
U18392,58,Other,Bachelor,Self-employed,Driver,5503.64,3638.85,651154.44,Yes,Home,471389.14,24,22198.73,12.04,4.03,653,9.86,Europe,2024-08-30,3,2.163321335674989,1.4550630357341017,-30.17,,2026-01-08 17:56:47,CRITICAL
U18393,34,Female,Master,Employed,Manager,4520.75,1750.9,371935.41,Yes,Home,218758.66,120,4447.44,21.5,0.98,661,6.86,Europe,2023-05-09,1,-0.0941881878252137,0.824547896803083,61.71,Low Risk,2026-01-08 17:56:47,CRITICAL
U18398,24,Female,Bachelor,Employed,Manager,2393.33,994.77,99527.48,Yes,Education,489989.6,24,24993.5,20.23,10.44,404,3.47,Africa,2021-09-03,3,4.146712063627545,-1.2210826209949612,-234.19,,2026-01-08 17:56:47,CRITICAL
U18399,29,Male,PhD,Employed,Driver,1900.47,849.99,168544.69,Yes,Business,460755.61,240,9518.51,24.6,5.01,847,7.39,Africa,2022-12-11,0,1.7716858980873995,1.785189625051799,-50.44,,2026-01-08 17:56:47,CRITICAL
U18402,46,Male,Master,Employed,Doctor,2220.43,737.53,204402.15,No,,0.0,0,0.0,0.0,0.0,389,7.67,North America,2024-02-19,1,-0.2244983273091089,-0.1447569431802416,78.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U18403,44,Female,Bachelor,Self-employed,Accountant,2606.67,1667.3,159169.9,No,,0.0,0,0.0,0.0,0.0,380,5.09,Africa,2024-07-30,2,-0.2385932472566703,-0.830150230022961,77.88,Low Risk,2026-01-08 17:56:47,CRITICAL
U18404,40,Male,Master,Unemployed,Manager,2990.99,1707.39,180319.93,Yes,Business,362977.46,24,17632.34,15.19,5.9,493,5.02,Other,2023-07-22,3,2.5065626515166746,-0.4162346029174096,-93.8,,2026-01-08 17:56:47,CRITICAL
U18405,32,Male,Bachelor,Student,Manager,5087.19,2777.02,208847.98,Yes,Car,237474.45,36,10026.61,29.58,1.97,493,3.42,Other,2025-05-20,2,0.5766350247986792,-0.802590429832435,24.1,High Risk,2026-01-08 17:56:47,CRITICAL
U18411,59,Female,Bachelor,Unemployed,Manager,4205.91,2472.37,167479.73,Yes,Home,370409.1,300,6962.56,22.47,1.66,514,3.32,Asia,2023-05-07,2,0.4208552072643989,-0.7147723251684787,34.39,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18416,31,Male,Master,Employed,Manager,2739.69,2056.07,6274.3,Yes,Car,194996.78,60,3951.97,7.98,1.44,486,0.19,Other,2023-02-23,2,0.4244772797093708,-1.5900387146537822,21.07,High Risk,2026-01-08 17:56:47,CRITICAL
U18419,65,Female,Bachelor,Employed,Driver,4120.76,2099.7,201347.12,No,,0.0,0,0.0,0.0,0.0,336,4.07,Asia,2022-07-15,2,-0.6051549154282282,-1.2935181773696809,75.81,Low Risk,2026-01-08 17:56:47,CRITICAL
U18420,42,Female,High School,Employed,Accountant,2619.23,1956.18,37089.7,Yes,Education,319673.7,240,6930.51,25.86,2.65,618,1.18,North America,2022-03-16,0,0.976388698381004,-0.768210200138206,9.58,High Risk,2026-01-08 17:56:47,CRITICAL
U18421,42,Male,Master,Self-employed,Engineer,7241.4,2946.48,575716.07,No,,0.0,0,0.0,0.0,0.0,345,6.63,Europe,2024-12-03,2,-1.3514300251297724,-0.6503385562099465,76.24,Low Risk,2026-01-08 17:56:47,CRITICAL
U18428,22,Male,High School,Employed,Driver,2441.82,1127.83,85299.49,No,,0.0,0,0.0,0.0,0.0,323,2.91,Africa,2022-04-18,2,-0.2556906316999384,-1.620408627342808,75.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U18430,35,Female,Bachelor,Self-employed,Student,1305.86,522.24,46505.95,Yes,Car,61163.26,36,2333.01,21.91,1.79,795,2.97,Africa,2022-05-31,0,0.5851562003295613,0.4950027474450517,43.71,Medium Risk,2026-01-08 17:56:47,CRITICAL
U18431,21,Male,Bachelor,Employed,Driver,2109.95,1369.09,22482.93,Yes,Car,111725.2,180,906.38,5.39,0.43,325,0.89,North America,2025-05-14,2,0.0237427143297335,-2.113292294351499,62.39,Low Risk,2026-01-08 17:56:47,CRITICAL
U18433,67,Female,Bachelor,Student,Manager,1903.36,913.68,120139.44,Yes,Education,213847.54,36,7030.5,11.29,3.69,390,5.26,Other,2023-09-07,2,1.2484352799092129,-0.7647313789651139,-32.35,,2026-01-08 17:56:47,CRITICAL
U18434,28,Female,Bachelor,Employed,Unemployed,2918.42,1233.45,125832.13,Yes,Car,329994.48,12,28290.84,5.27,9.69,419,3.59,North America,2023-07-24,3,4.224925930218062,-1.138858881107084,-210.98,,2026-01-08 17:56:47,CRITICAL
U18436,35,Female,Bachelor,Employed,Unemployed,3058.97,1645.66,306625.91,Yes,Education,191980.48,24,9968.13,22.09,3.26,428,8.35,Other,2021-10-09,1,1.2348555708731137,0.1485438775683397,-17.66,,2026-01-08 17:56:47,CRITICAL
U18437,38,Female,High School,Employed,Manager,7643.94,5129.7,494612.39,Yes,Home,97387.8,24,5107.78,23.15,0.67,748,5.39,Other,2022-04-01,0,-0.5765285118659177,0.8072615406421415,75.1,Low Risk,2026-01-08 17:56:47,CRITICAL
U18439,67,Female,Bachelor,Employed,Unemployed,2473.52,1902.36,173369.04,Yes,Home,253611.87,36,9981.9,24.24,4.04,316,5.84,Asia,2022-08-30,2,1.5479922216566222,-0.968485528187038,-46.33,,2026-01-08 17:56:47,CRITICAL
